url,type,domain,ip_address
owenbrenman.com/,benign,owenbrenman.com,76.223.105.230
vo2ov.com/Kutt-Calhoun-Discography_777214.html,benign,vo2ov.com,3.130.253.23
askbiography.com/bio/Peter_Hansen_(actor).html,benign,askbiography.com,127.0.0.1
http://torcache.net/torrent/EC01FDADD162A26550318475B1B8296447FBA19F.torrent?title=[kickass.to]the.flash.2014.s01e07.hdtv.x264.lol.ettv,benign,torcache.net,104.247.81.11
voixdefaits.blogspot.com/2009_07_01_archive.html,benign,voixdefaits.blogspot.com,74.125.134.132
192.com/atoz/business/ballymena-bt43/footwear-retailers/mckillens-ballymena-ltd/99abf516d37be534d416aba4c8968bcda97c0fcc/ml/,benign,192.com,151.139.128.10
okecelebnews.blogspot.com/2010/08/pakistani-actress-mona-lisa-blue-film.html,benign,okecelebnews.blogspot.com,74.125.134.132
192.com/atoz/people/marshall/megan/,benign,192.com,151.139.128.10
daydreamerfilms.com/art.html,benign,daydreamerfilms.com,3.19.116.195
genealogybuff.com/oh/oh-allen-obits13.htm,benign,genealogybuff.com,66.96.149.32
deleonthompson.com/linecard/,benign,deleonthompson.com,205.178.189.131
websters-online-dictionary.org/definitions/empire?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=empire&sa=Search,benign,websters-online-dictionary.org,34.102.136.180
throwoutthedice.blogspot.com/,benign,throwoutthedice.blogspot.com,74.125.134.132
stretchingplus.com/anglais/Canada.htm,benign,stretchingplus.com,52.71.57.184
genealogybuff.com/in/in-stjoseph-obits10.htm,benign,genealogybuff.com,66.96.149.32
192.com/atoz/people/wilson/yolande/,benign,192.com,151.139.128.10
http://torcache.net/torrent/3DD7F658D4F884D1E44DBA363F88CDB1BDCF584A.torrent?title=[kickass.to]gotham.s01e21.hdtv.xvid.fum.ettv,benign,torcache.net,104.247.81.11
chiefskansascity.blogspot.com/,benign,chiefskansascity.blogspot.com,74.125.134.132
mellortalksmurder.blogspot.com/,benign,mellortalksmurder.blogspot.com,74.125.134.132
http://torcache.net/torrent/076B594ADF63B3AEF76431C219C4069EAB028DEC.torrent?title=[kickass.to]the.expendables.2.2012.720p.bluray.x264.nezu,benign,torcache.net,104.247.81.11
http://torcache.net/torrent/9CAB02E5275C4CFAB76F260D80917AD510439466.torrent?title=[kickass.to]game.of.thrones.s05e05.720p.hdtv.x264.don.movietam,benign,torcache.net,104.247.81.11
simply-sweet.ca/2011/03/25/sweet-table-cupcakes/,benign,simply-sweet.ca,66.96.149.32
downarchive.com/dl/subtitle+indonesia+film+agora.html,benign,downarchive.com,45.56.79.23
baseballjunkdrawer.blogspot.com/2009/10/which-team-had-most-future-managers.html,benign,baseballjunkdrawer.blogspot.com,74.125.134.132
likesbooks.com/garwood.html,benign,likesbooks.com,205.178.189.131
allshallperish.com/,benign,allshallperish.com,15.197.142.173
bertandernies.com/,benign,bertandernies.com,34.102.136.180
kansascity-living.com/,benign,kansascity-living.com,34.102.136.180
accentadvocate.com/election/candidates/congressional/loni-hancock-1.850039,benign,accentadvocate.com,52.71.57.184
stanfordwhoswho.com/,benign,stanfordwhoswho.com,199.59.243.223
http://torcache.net/torrent/1902078D166EC7639A16FF4DDBCE4016317E60C3.torrent?title=[kickass.to]fast.furious.7.2015.hdcam.rip.x264.multi.audio.tamil.english.hindi.telugu.ac3.900mb,benign,torcache.net,104.247.81.11
servinghistory.com/topics/United_States_Census_Bureau,benign,servinghistory.com,45.56.79.23
ahed-upesed.org/about/directors/steven-davis/,benign,ahed-upesed.org,15.197.142.173
docstoc.com/docs/53408900/Dixon-Information,benign,docstoc.com,34.102.136.180
experiencefestival.com/a/USS_Wasp_CV-7_-_Early_Days/id/5555408,benign,experiencefestival.com,172.64.80.1
nkvdrecords.com/augodisc.htm,benign,nkvdrecords.com,34.102.136.180
campaignsitebuilder.com/user/jnhoughtongmailcom/index.asp,benign,campaignsitebuilder.com,3.19.116.195
sharkdivers.blogspot.com/2011/03/requin-blanc-carnet-de-voyage-de.html,benign,sharkdivers.blogspot.com,74.125.134.132
cleanersbromleybr1.co.uk/,benign,cleanersbromleybr1.co.uk,199.59.243.223
kgbanswers.com/were-matthew-mcconahay-and-morgan-freeman-ever-in-a-movie-together/3881372,benign,kgbanswers.com,34.102.136.180
hbo.ca/,benign,hbo.ca,34.102.136.180
http://tinnhanh360.net/can-canh-chiec-apple-watch-doc-nhat-vo-nhi-cua-ceo-apple.html,benign,tinnhanh360.net,34.102.136.180
usslave.blogspot.com/2011/06/marlon-riggs-ethnic-notions.html,benign,usslave.blogspot.com,74.125.134.132
joshspear.com/,benign,joshspear.com,198.185.159.145
groups.yahoo.com/group/mohawkmemories/,benign,groups.yahoo.com,69.147.92.12
adirondackhobby.com/,benign,adirondackhobby.com,185.230.63.107
pitch-university.com/,benign,pitch-university.com,3.94.41.167
sfradionews.blogspot.com/2005/07/univision-to-acquire-kbrg-klok.html,benign,sfradionews.blogspot.com,74.125.134.132
fileguru.com/apps/italian_films_download,benign,fileguru.com,15.197.142.173
http://torrentdn.com/bbs/s.php?bo_table=torrent_mid&wr_id=59941&k=%EC%99%95%EC%A2%8C&page=1,benign,torrentdn.com,3.19.116.195
funatoz.com/wallpapers/Zokkomon,benign,funatoz.com,64.190.63.111
kokondo.com/adam_garber.html,benign,kokondo.com,74.220.199.6
